MESSAGE_ID,DEALER_ID,CUSTOMER_ID,CALL_ID,DIRECTION,BODY,STATUS,SENT_AT,CREATED_AT
TXT002930,DLR004,CUS00118,,outbound,Gulf Coast Chevrolet: Your 2020 BMW has an open recall. The repair is FREE. Call us to schedule: (899) 635-2153.,sent,2024-01-23 08:00:00,2024-01-23 08:00:00
TXT002931,DLR001,CUS00059,,outbound,"Hi Steven, your 2019 Ford is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-11 18:00:00,2024-01-11 18:00:00
TXT002932,DLR001,CUS01193,,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,received,2024-01-10 10:00:00,2024-01-10 10:00:00
TXT002933,DLR002,CUS01377,CALL003780,outbound,Bay Area Honda: Parts for your 2022 Chevrolet have arrived. Call us to schedule your repair appointment.,delivered,2024-01-10 17:00:00,2024-01-10 17:00:00
TXT002934,DLR002,CUS00885,CALL007324,inbound,"Hi Kevin, your 2022 BMW is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",received,2024-01-28 08:00:00,2024-01-28 08:00:00
TXT002935,DLR002,CUS01530,,outbound,"Hi Crystal, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",delivered,2024-01-15 12:00:00,2024-01-15 12:00:00
TXT002936,DLR004,CUS01955,,outbound,"Hi Robert, your 2019 Honda is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",delivered,2024-01-01 09:00:00,2024-01-01 09:00:00
TXT002937,DLR002,CUS00462,CALL013604,outbound,Bay Area Honda: Your 2020 Toyota has an open recall. The repair is FREE. Call us to schedule: (303) 434-1057.,delivered,2024-01-17 08:00:00,2024-01-17 08:00:00
TXT002938,DLR004,CUS01143,CALL004965,outbound,Hi David! Your 2022 BMW is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-30 08:00:00,2024-01-30 08:00:00
TXT002939,DLR003,CUS01809,CALL000303,outbound,"Hi William, this is Lakeland Ford. Your 2019 BMW appointment is confirmed for February 02. Reply STOP to opt out.",delivered,2024-01-29 11:00:00,2024-01-29 11:00:00
TXT002940,DLR002,CUS01682,CALL010123,outbound,"Hi Maria, your 2021 Ford is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-20 11:00:00,2024-01-20 11:00:00
TXT002941,DLR001,CUS01173,CALL003744,outbound,Hi David! Your 2022 Honda is ready for pickup at Sunshine Toyota. Please call us at your convenience.,delivered,2024-01-14 11:00:00,2024-01-14 11:00:00
TXT002942,DLR004,CUS01731,CALL005501,outbound,Hi Eric! Your 2021 Toyota is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-05 15:00:00,2024-01-05 15:00:00
TXT002943,DLR003,CUS01792,,outbound,Hi Lauren! Your 2022 BMW is ready for pickup at Lakeland Ford. Please call us at your convenience.,delivered,2024-01-26 10:00:00,2024-01-26 10:00:00
TXT002944,DLR002,CUS00577,,inbound,"Hi Michael, your 2020 BMW is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-01 20:00:00,2024-01-01 20:00:00
TXT002945,DLR004,CUS00579,CALL009071,outbound,Gulf Coast Chevrolet: Parts for your 2019 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-07 20:00:00,2024-01-07 20:00:00
TXT002946,DLR005,CUS01269,CALL014800,outbound,Coastal BMW: Parts for your 2022 Ford have arrived. Call us to schedule your repair appointment.,sent,2024-01-11 18:00:00,2024-01-11 18:00:00
TXT002947,DLR003,CUS01202,,outbound,"Hi Maria, this is Lakeland Ford. Your 2020 Ford appointment is confirmed for January 12. Reply STOP to opt out.",delivered,2024-01-07 13:00:00,2024-01-07 13:00:00
TXT002948,DLR001,CUS01025,,outbound,"Hi Robert, this is Sunshine Toyota. Your 2020 Honda appointment is confirmed for January 26. Reply STOP to opt out.",delivered,2024-01-20 12:00:00,2024-01-20 12:00:00
TXT002949,DLR005,CUS00752,CALL004226,outbound,"Hi Maria, this is Coastal BMW. Your 2020 BMW appointment is confirmed for January 28. Reply STOP to opt out.",delivered,2024-01-27 09:00:00,2024-01-27 09:00:00
TXT002950,DLR003,CUS01025,,outbound,Lakeland Ford: Your 2019 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (354) 354-5665.,delivered,2024-01-24 15:00:00,2024-01-24 15:00:00
TXT002951,DLR005,CUS01005,CALL012213,inbound,Coastal BMW: Parts for your 2021 Chevrolet have arrived. Call us to schedule your repair appointment.,delivered,2024-01-02 20:00:00,2024-01-02 20:00:00
TXT002952,DLR002,CUS01386,,outbound,"Hi Jennifer, this is Bay Area Honda. Your 2020 Honda appointment is confirmed for January 28. Reply STOP to opt out.",delivered,2024-01-23 19:00:00,2024-01-23 19:00:00
TXT002953,DLR002,CUS01015,CALL009082,outbound,"Hi Anthony, your 2020 Honda is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",received,2024-01-25 13:00:00,2024-01-25 13:00:00
TXT002954,DLR004,CUS01309,CALL006453,outbound,"Hi Jason, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",failed,2024-01-09 13:00:00,2024-01-09 13:00:00
TXT002955,DLR004,CUS00843,,outbound,Gulf Coast Chevrolet: Parts for your 2019 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-14 18:00:00,2024-01-14 18:00:00
TXT002956,DLR001,CUS00466,,outbound,"Hi Amanda, your 2020 Ford is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-04 16:00:00,2024-01-04 16:00:00
TXT002957,DLR004,CUS00592,,outbound,Hi Lauren! Your 2020 Ford is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-03 14:00:00,2024-01-03 14:00:00
TXT002958,DLR001,CUS00056,CALL010351,inbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-15 20:00:00,2024-01-15 20:00:00
TXT002959,DLR002,CUS01272,,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 2:00 PM. See you then!,delivered,2024-01-18 12:00:00,2024-01-18 12:00:00
TXT002960,DLR003,CUS01390,CALL005200,outbound,"Hi Melissa, this is Lakeland Ford. Your 2020 Ford appointment is confirmed for January 29. Reply STOP to opt out.",delivered,2024-01-22 17:00:00,2024-01-22 17:00:00
TXT002961,DLR003,CUS00643,CALL007966,outbound,"Hi Luis, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-17 15:00:00,2024-01-17 15:00:00
TXT002962,DLR002,CUS01488,,outbound,Hi Rachel! Your 2021 Ford is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-10 20:00:00,2024-01-10 20:00:00
TXT002963,DLR004,CUS00629,,outbound,"Hi Steven, this is Gulf Coast Chevrolet. Your 2022 Chevrolet appointment is confirmed for January 05. Reply STOP to opt out.",delivered,2024-01-02 11:00:00,2024-01-02 11:00:00
TXT002964,DLR003,CUS00071,,outbound,"Hi Carlos, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",received,2024-01-08 19:00:00,2024-01-08 19:00:00
TXT002965,DLR005,CUS01313,,outbound,Coastal BMW: Parts for your 2019 Honda have arrived. Call us to schedule your repair appointment.,received,2024-01-11 14:00:00,2024-01-11 14:00:00
TXT002966,DLR005,CUS01206,CALL011164,outbound,Coastal BMW: Your 2021 Honda has an open recall. The repair is FREE. Call us to schedule: (631) 605-6652.,received,2024-01-30 17:00:00,2024-01-30 17:00:00
TXT002967,DLR001,CUS00615,CALL002530,outbound,Sunshine Toyota: Parts for your 2022 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-30 14:00:00,2024-01-30 14:00:00
TXT002968,DLR003,CUS00452,,outbound,"Hi Maria, your 2020 BMW is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-25 15:00:00,2024-01-25 15:00:00
TXT002969,DLR005,CUS00870,,outbound,"Hi Crystal, this is Coastal BMW. Your 2020 Chevrolet appointment is confirmed for January 06. Reply STOP to opt out.",delivered,2024-01-02 15:00:00,2024-01-02 15:00:00
TXT002970,DLR004,CUS00661,CALL003067,outbound,Hi James! Your 2021 Ford is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-14 20:00:00,2024-01-14 20:00:00
TXT002971,DLR004,CUS00015,,outbound,"Hi Kevin, your 2020 Ford is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",delivered,2024-01-01 16:00:00,2024-01-01 16:00:00
TXT002972,DLR005,CUS00243,,outbound,Reminder: Your service appointment at Coastal BMW is tomorrow at 4:30 PM. See you then!,delivered,2024-01-15 16:00:00,2024-01-15 16:00:00
TXT002973,DLR005,CUS01137,CALL009865,outbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-15 12:00:00,2024-01-15 12:00:00
TXT002974,DLR002,CUS01363,,outbound,"Hi Luis, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",delivered,2024-01-24 13:00:00,2024-01-24 13:00:00
TXT002975,DLR001,CUS01795,,outbound,"Hi Anthony, this is Sunshine Toyota. Your 2022 BMW appointment is confirmed for January 25. Reply STOP to opt out.",delivered,2024-01-20 15:00:00,2024-01-20 15:00:00
TXT002976,DLR004,CUS01504,,outbound,Hi Ashley! Your 2022 Chevrolet is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-12 10:00:00,2024-01-12 10:00:00
TXT002977,DLR004,CUS01800,,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 3:30 PM. See you then!,received,2024-01-04 08:00:00,2024-01-04 08:00:00
TXT002978,DLR004,CUS00931,,outbound,"Hi James, this is Gulf Coast Chevrolet. Your 2020 Ford appointment is confirmed for January 26. Reply STOP to opt out.",delivered,2024-01-19 08:00:00,2024-01-19 08:00:00
TXT002979,DLR005,CUS01077,,outbound,"Hi Mark, this is Coastal BMW. Your 2022 Toyota appointment is confirmed for January 15. Reply STOP to opt out.",delivered,2024-01-11 15:00:00,2024-01-11 15:00:00
TXT002980,DLR003,CUS01828,,outbound,Reminder: Your service appointment at Lakeland Ford is tomorrow at 10:30 AM. See you then!,received,2024-01-05 14:00:00,2024-01-05 14:00:00
TXT002981,DLR003,CUS01918,,outbound,"Hi Danielle, your 2019 BMW is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-11 18:00:00,2024-01-11 18:00:00
TXT002982,DLR002,CUS00427,CALL011789,inbound,"Hi Michael, your 2022 Ford is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-10 16:00:00,2024-01-10 16:00:00
TXT002983,DLR001,CUS00777,CALL012260,outbound,"Hi Mark, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",delivered,2024-01-24 15:00:00,2024-01-24 15:00:00
TXT002984,DLR001,CUS01278,CALL008835,outbound,Sunshine Toyota: Parts for your 2022 Toyota have arrived. Call us to schedule your repair appointment.,sent,2024-01-16 11:00:00,2024-01-16 11:00:00
TXT002985,DLR001,CUS00856,CALL008494,outbound,"Hi Amanda, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",delivered,2024-01-12 18:00:00,2024-01-12 18:00:00
TXT002986,DLR002,CUS01332,,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 9:30 AM. See you then!,sent,2024-01-29 17:00:00,2024-01-29 17:00:00
TXT002987,DLR002,CUS01186,,outbound,Hi Amanda! Your 2020 Chevrolet is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-10 20:00:00,2024-01-10 20:00:00
TXT002988,DLR004,CUS00699,CALL010669,outbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-15 11:00:00,2024-01-15 11:00:00
TXT002989,DLR002,CUS01931,,outbound,Bay Area Honda: Parts for your 2022 Chevrolet have arrived. Call us to schedule your repair appointment.,delivered,2024-01-02 14:00:00,2024-01-02 14:00:00
TXT002990,DLR002,CUS01700,,outbound,Bay Area Honda: Parts for your 2021 Toyota have arrived. Call us to schedule your repair appointment.,received,2024-01-28 20:00:00,2024-01-28 20:00:00
TXT002991,DLR005,CUS01200,CALL001393,outbound,Hi Crystal! Your 2019 Honda is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-02 15:00:00,2024-01-02 15:00:00
TXT002992,DLR005,CUS01640,CALL007188,outbound,"Hi Heather, your 2020 BMW is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",delivered,2024-01-30 13:00:00,2024-01-30 13:00:00
TXT002993,DLR005,CUS01892,,outbound,"Hi Maria, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",failed,2024-01-02 12:00:00,2024-01-02 12:00:00
TXT002994,DLR004,CUS01233,,outbound,Gulf Coast Chevrolet: Your 2021 Toyota has an open recall. The repair is FREE. Call us to schedule: (871) 710-9985.,delivered,2024-01-26 14:00:00,2024-01-26 14:00:00
TXT002995,DLR005,CUS01748,,inbound,"Hi Jessica, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",sent,2024-01-01 14:00:00,2024-01-01 14:00:00
TXT002996,DLR003,CUS01950,,outbound,Hi Crystal! Your 2020 Ford is ready for pickup at Lakeland Ford. Please call us at your convenience.,sent,2024-01-20 12:00:00,2024-01-20 12:00:00
TXT002997,DLR001,CUS01080,,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 11:30 AM. See you then!,delivered,2024-01-26 11:00:00,2024-01-26 11:00:00
TXT002998,DLR002,CUS01228,CALL008239,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 9:30 AM. See you then!,failed,2024-01-11 14:00:00,2024-01-11 14:00:00
TXT002999,DLR005,CUS00812,,outbound,Hi Maria! Your 2021 Toyota is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-24 13:00:00,2024-01-24 13:00:00
TXT003000,DLR004,CUS01929,CALL009347,outbound,"Hi William, your 2020 Chevrolet is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",sent,2024-01-10 16:00:00,2024-01-10 16:00:00
TXT003001,DLR004,CUS01357,,inbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-03 14:00:00,2024-01-03 14:00:00
TXT003002,DLR001,CUS01442,CALL003846,outbound,"Hi Maria, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",delivered,2024-01-24 17:00:00,2024-01-24 17:00:00
TXT003003,DLR001,CUS00713,CALL002425,outbound,Sunshine Toyota: Your 2019 BMW has an open recall. The repair is FREE. Call us to schedule: (436) 796-8957.,delivered,2024-01-18 11:00:00,2024-01-18 11:00:00
TXT003004,DLR001,CUS01252,,outbound,Sunshine Toyota: Your 2020 BMW has an open recall. The repair is FREE. Call us to schedule: (422) 748-8150.,delivered,2024-01-05 15:00:00,2024-01-05 15:00:00
TXT003005,DLR005,CUS00252,,outbound,"Hi Stephanie, this is Coastal BMW. Your 2022 Toyota appointment is confirmed for January 18. Reply STOP to opt out.",delivered,2024-01-15 17:00:00,2024-01-15 17:00:00
TXT003006,DLR003,CUS00004,,outbound,"Hi Ashley, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-03 19:00:00,2024-01-03 19:00:00
TXT003007,DLR004,CUS00999,,inbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-11 09:00:00,2024-01-11 09:00:00
TXT003008,DLR005,CUS00186,CALL010426,inbound,"Hi Jennifer, your 2020 Ford is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",sent,2024-01-18 09:00:00,2024-01-18 09:00:00
TXT003009,DLR004,CUS00454,,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 9:00 AM. See you then!,delivered,2024-01-18 15:00:00,2024-01-18 15:00:00
TXT003010,DLR003,CUS00002,CALL005941,outbound,Lakeland Ford: Your 2021 Honda has an open recall. The repair is FREE. Call us to schedule: (996) 888-2541.,delivered,2024-01-11 17:00:00,2024-01-11 17:00:00
TXT003011,DLR001,CUS00027,CALL012179,outbound,Hi Mark! Your 2022 Toyota is ready for pickup at Sunshine Toyota. Please call us at your convenience.,received,2024-01-28 15:00:00,2024-01-28 15:00:00
TXT003012,DLR002,CUS01675,CALL012860,outbound,"Hi Anthony, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",delivered,2024-01-10 20:00:00,2024-01-10 20:00:00
TXT003013,DLR003,CUS01982,,outbound,"Hi Maria, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",sent,2024-01-02 20:00:00,2024-01-02 20:00:00
TXT003014,DLR005,CUS01819,CALL004849,outbound,"Hi Jason, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",delivered,2024-01-16 09:00:00,2024-01-16 09:00:00
TXT003015,DLR003,CUS01775,,inbound,Hi Robert! Your 2021 Honda is ready for pickup at Lakeland Ford. Please call us at your convenience.,delivered,2024-01-20 20:00:00,2024-01-20 20:00:00
TXT003016,DLR002,CUS01318,CALL008882,outbound,Bay Area Honda: Parts for your 2021 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-22 18:00:00,2024-01-22 18:00:00
TXT003017,DLR005,CUS01429,,outbound,Hi Jason! Your 2019 Chevrolet is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-19 11:00:00,2024-01-19 11:00:00
TXT003018,DLR005,CUS01897,,outbound,Coastal BMW: Your 2022 Ford has an open recall. The repair is FREE. Call us to schedule: (397) 575-2191.,delivered,2024-01-15 11:00:00,2024-01-15 11:00:00
TXT003019,DLR003,CUS00218,,inbound,"Hi Jessica, this is Lakeland Ford. Your 2020 Ford appointment is confirmed for January 10. Reply STOP to opt out.",failed,2024-01-05 16:00:00,2024-01-05 16:00:00
TXT003020,DLR001,CUS01422,CALL005795,outbound,Sunshine Toyota: Parts for your 2022 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-13 14:00:00,2024-01-13 14:00:00
TXT003021,DLR004,CUS00455,CALL005321,outbound,Gulf Coast Chevrolet: Parts for your 2019 Chevrolet have arrived. Call us to schedule your repair appointment.,delivered,2024-01-03 09:00:00,2024-01-03 09:00:00
TXT003022,DLR004,CUS00461,CALL000092,outbound,Gulf Coast Chevrolet: Your 2019 Honda has an open recall. The repair is FREE. Call us to schedule: (796) 930-4772.,delivered,2024-01-21 08:00:00,2024-01-21 08:00:00
TXT003023,DLR005,CUS00508,CALL006417,outbound,Coastal BMW: Your 2021 Ford has an open recall. The repair is FREE. Call us to schedule: (253) 968-4038.,delivered,2024-01-14 12:00:00,2024-01-14 12:00:00
TXT003024,DLR001,CUS01555,CALL002581,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-05 10:00:00,2024-01-05 10:00:00
TXT003025,DLR002,CUS01143,CALL007290,outbound,Bay Area Honda: Your 2020 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (872) 712-9509.,delivered,2024-01-24 19:00:00,2024-01-24 19:00:00
TXT003026,DLR004,CUS00847,,inbound,"Hi Michael, this is Gulf Coast Chevrolet. Your 2020 Chevrolet appointment is confirmed for January 09. Reply STOP to opt out.",delivered,2024-01-08 09:00:00,2024-01-08 09:00:00
TXT003027,DLR004,CUS00962,CALL013365,inbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-24 19:00:00,2024-01-24 19:00:00
TXT003028,DLR005,CUS01204,,outbound,Reminder: Your service appointment at Coastal BMW is tomorrow at 11:00 AM. See you then!,delivered,2024-01-09 09:00:00,2024-01-09 09:00:00
TXT003029,DLR005,CUS00613,,outbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-06 19:00:00,2024-01-06 19:00:00
TXT003030,DLR001,CUS01978,,inbound,"Hi Danielle, your 2019 Ford is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-24 16:00:00,2024-01-24 16:00:00
TXT003031,DLR002,CUS01255,,outbound,"Hi Anthony, your 2021 Toyota is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-27 18:00:00,2024-01-27 18:00:00
TXT003032,DLR002,CUS00324,CALL003850,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 3:00 PM. See you then!,failed,2024-01-17 13:00:00,2024-01-17 13:00:00
TXT003033,DLR001,CUS00403,CALL004439,outbound,Sunshine Toyota: Your 2021 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (687) 775-5508.,sent,2024-01-01 10:00:00,2024-01-01 10:00:00
TXT003034,DLR001,CUS01084,CALL009916,outbound,Hi Ashley! Your 2021 Ford is ready for pickup at Sunshine Toyota. Please call us at your convenience.,delivered,2024-01-10 12:00:00,2024-01-10 12:00:00
TXT003035,DLR005,CUS00538,,outbound,Coastal BMW: Parts for your 2019 Honda have arrived. Call us to schedule your repair appointment.,sent,2024-01-16 16:00:00,2024-01-16 16:00:00
TXT003036,DLR001,CUS00779,CALL005885,outbound,Sunshine Toyota: Parts for your 2020 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-01 09:00:00,2024-01-01 09:00:00
TXT003037,DLR005,CUS01128,CALL014263,inbound,Reminder: Your service appointment at Coastal BMW is tomorrow at 2:00 PM. See you then!,delivered,2024-01-25 18:00:00,2024-01-25 18:00:00
TXT003038,DLR004,CUS00560,CALL009278,outbound,"Hi Heather, this is Gulf Coast Chevrolet. Your 2022 Toyota appointment is confirmed for January 08. Reply STOP to opt out.",failed,2024-01-02 13:00:00,2024-01-02 13:00:00
TXT003039,DLR001,CUS01990,,inbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 9:00 AM. See you then!,delivered,2024-01-20 17:00:00,2024-01-20 17:00:00
TXT003040,DLR004,CUS00555,CALL013177,inbound,Gulf Coast Chevrolet: Parts for your 2019 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-27 08:00:00,2024-01-27 08:00:00
TXT003041,DLR004,CUS01528,CALL008199,outbound,Hi Danielle! Your 2019 Chevrolet is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,received,2024-01-13 16:00:00,2024-01-13 16:00:00
TXT003042,DLR001,CUS01987,CALL007154,inbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-24 11:00:00,2024-01-24 11:00:00
TXT003043,DLR002,CUS00178,,outbound,"Hi Danielle, your 2022 BMW is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-03 14:00:00,2024-01-03 14:00:00
TXT003044,DLR005,CUS00225,CALL002071,outbound,"Hi Kevin, your 2022 Ford is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",delivered,2024-01-02 16:00:00,2024-01-02 16:00:00
TXT003045,DLR001,CUS00943,CALL008207,outbound,Hi Luis! Your 2022 Honda is ready for pickup at Sunshine Toyota. Please call us at your convenience.,delivered,2024-01-14 13:00:00,2024-01-14 13:00:00
TXT003046,DLR001,CUS00295,,inbound,"Hi Anthony, this is Sunshine Toyota. Your 2021 Chevrolet appointment is confirmed for January 30. Reply STOP to opt out.",delivered,2024-01-26 17:00:00,2024-01-26 17:00:00
TXT003047,DLR002,CUS01622,,outbound,"Hi Maria, this is Bay Area Honda. Your 2019 Ford appointment is confirmed for January 15. Reply STOP to opt out.",delivered,2024-01-13 18:00:00,2024-01-13 18:00:00
TXT003048,DLR004,CUS00360,CALL006960,outbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-16 20:00:00,2024-01-16 20:00:00
TXT003049,DLR004,CUS00765,CALL011679,outbound,"Hi Kevin, this is Gulf Coast Chevrolet. Your 2022 Honda appointment is confirmed for January 13. Reply STOP to opt out.",delivered,2024-01-10 10:00:00,2024-01-10 10:00:00
TXT003050,DLR002,CUS01661,,outbound,"Hi Carlos, this is Bay Area Honda. Your 2020 Toyota appointment is confirmed for January 17. Reply STOP to opt out.",delivered,2024-01-13 15:00:00,2024-01-13 15:00:00
TXT003051,DLR005,CUS01047,CALL010652,outbound,Coastal BMW: Parts for your 2022 BMW have arrived. Call us to schedule your repair appointment.,sent,2024-01-01 14:00:00,2024-01-01 14:00:00
TXT003052,DLR002,CUS01460,CALL001312,outbound,"Hi Heather, this is Bay Area Honda. Your 2020 BMW appointment is confirmed for January 13. Reply STOP to opt out.",delivered,2024-01-12 11:00:00,2024-01-12 11:00:00
TXT003053,DLR005,CUS01495,,outbound,Hi Anthony! Your 2021 Chevrolet is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-18 20:00:00,2024-01-18 20:00:00
TXT003054,DLR002,CUS00644,CALL002688,outbound,Bay Area Honda: Your 2020 Toyota has an open recall. The repair is FREE. Call us to schedule: (594) 901-6033.,failed,2024-01-09 12:00:00,2024-01-09 12:00:00
TXT003055,DLR004,CUS00782,CALL006180,outbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-20 17:00:00,2024-01-20 17:00:00
TXT003056,DLR002,CUS01623,,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 11:30 AM. See you then!,received,2024-01-23 12:00:00,2024-01-23 12:00:00
TXT003057,DLR002,CUS01477,CALL012346,inbound,Bay Area Honda: Your 2020 Ford has an open recall. The repair is FREE. Call us to schedule: (530) 926-5900.,failed,2024-01-10 11:00:00,2024-01-10 11:00:00
TXT003058,DLR005,CUS01931,,outbound,"Hi Carlos, your 2022 Toyota is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",delivered,2024-01-05 10:00:00,2024-01-05 10:00:00
TXT003059,DLR003,CUS00621,CALL003327,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-30 17:00:00,2024-01-30 17:00:00
TXT003060,DLR002,CUS00927,,outbound,Bay Area Honda: Your 2022 Ford has an open recall. The repair is FREE. Call us to schedule: (561) 660-7355.,delivered,2024-01-01 09:00:00,2024-01-01 09:00:00
TXT003061,DLR001,CUS00956,CALL002146,outbound,Sunshine Toyota: Your 2021 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (840) 389-1287.,delivered,2024-01-30 18:00:00,2024-01-30 18:00:00
TXT003062,DLR003,CUS00982,,outbound,"Hi Lauren, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-13 17:00:00,2024-01-13 17:00:00
TXT003063,DLR003,CUS01355,,outbound,"Hi Robert, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-30 16:00:00,2024-01-30 16:00:00
TXT003064,DLR003,CUS01551,,outbound,Lakeland Ford: Your 2019 Toyota has an open recall. The repair is FREE. Call us to schedule: (561) 334-3722.,delivered,2024-01-01 12:00:00,2024-01-01 12:00:00
TXT003065,DLR002,CUS01487,CALL013257,inbound,"Hi Brian, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",delivered,2024-01-27 13:00:00,2024-01-27 13:00:00
TXT003066,DLR005,CUS01656,,inbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-16 15:00:00,2024-01-16 15:00:00
